6025,3044,5,956731271
1803,736,4,974705122
1390,3948,4,980489628
5775,1221,5,958165947
5916,2985,4,957460340
2895,2174,4,971990033
5755,1270,2,958266110
5755,3361,4,958265471
2124,99,5,974651863
5617,1748,1,959128205
5387,11,3,961190058
4315,137,2,965259383
5610,2639,4,959180741
1780,1240,4,974702603
5501,519,2,959797393
5792,3396,4,958081445
698,2053,1,1015132993
2223,457,4,974601116
2854,2146,3,972535116
2586,3100,3,973868491
727,1136,3,1007599814
3967,2421,1,968873850
2854,2400,1,972535914
5395,3481,4,970606686
5511,3448,4,959788144
6036,1580,2,956752715
5574,1258,5,959294021
5621,441,3,1011755028
2928,1449,4,971554606
5074,1235,5,962428360
5118,1385,2,962294997
302,1257,3,976504660
2592,1752,3,974057268
2624,2010,3,973651493
6025,417,3,956731528
1019,2947,4,975008446
5917,2987,3,957316036
1780,1485,3,974759752
182,2502,4,977085503
4472,2367,3,965064918
3801,1389,3,966001138
1799,3357,4,974698452
5501,1696,4,959797742
2608,1277,4,973727360
6036,3053,1,956709933
3556,3793,4,966806388
2951,3418,5,971215624
2082,2432,3,976583458
4089,3102,4,965536784
3067,1598,3,996605852
2348,1124,3,974412227
5746,924,3,958354927
2789,1468,2,972948580
3311,3033,4,967956363
1134,599,5,974881543
192,1654,4,977088724
2205,555,3,974605284
2373,2015,4,974335359
308,760,3,995835346
1298,1221,4,974832159
2872,1589,4,972421648
3118,969,4,969402649
15,3155,4,978196389
3726,2858,4,966226540
310,104,2,976482449
3119,2571,5,969393415
2624,1262,4,973642135
3501,2762,3,966997099
1019,2020,4,975010058
987,2321,5,975100055
3507,3725,3,982459357
2860,1210,3,972506530
2012,3387,3,974679607
2075,2599,4,974657453
309,2687,5,976484592
4442,3507,4,965094186
4765,3062,3,1012020717
2638,2804,5,973707005
5083,1777,5,962464890
5395,265,4,960323766
3967,2243,3,967551019
4089,3471,3,1036176503
5862,3471,4,957670444
3142,480,3,968988564
3967,195,2,967552258
3745,1784,4,966141370
5587,2421,2,959276209
1833,2420,4,974696394
5511,2105,3,959715884
5501,2472,3,959799564
5329,3480,4,960841112
2303,1633,4,974583442
3507,1276,5,966996582
1803,3268,2,974706109
4373,3769,3,965180829
5880,1735,4,958488485
5615,3037,5,959307068
729,2393,3,975513298
5397,1198,3,960311317
2205,1994,4,974604271
5387,971,4,960339973
1608,233,4,974730526
5615,589,4,959131833
2323,39,4,974444886
593,3831,3,1002855330
4560,1291,4,964815297
3118,1293,3,969408654
5620,2797,4,969984758
665,2288,4,975645686
3726,1965,3,966226685
3900,1527,2,965845970
1842,3362,5,974697302
5865,541,4,957653679
1390,2427,4,991716203
2798,3468,5,972867859
1109,3698,1,975464107
3675,2018,4,966364427
38,1888,3,978045139
5667,1894,3,958768154
308,3081,3,995835726
2928,235,5,971557166
5074,3623,1,962429832
5313,912,5,960920068
392,2915,3,983467130
5759,988,5,958253913
5567,1660,4,959347468
3328,956,3,967866803
5661,2947,3,958779637
4024,1320,1,965518430
1420,2787,4,975346855
3837,345,4,965933841
5955,2949,3,957108741
5862,1587,4,957671035
5074,3766,1,962434070
5543,653,3,959510317
1599,2097,3,974733060
1317,2657,4,975216358
2820,1500,2,972662778
2638,2551,3,980119142
2205,1735,1,974605979
1746,3034,5,974848820
5581,1374,5,959284016
6036,3521,4,956712599
6001,1214,4,956810367
4509,2959,2,964980709
149,3949,4,992311477
6001,350,3,956807062
504,1220,5,976209629
179,2642,1,977092718
2303,457,3,974582208
5387,2991,3,960399829
3732,2857,4,969169201
5559,475,4,959377157
3199,3702,3,968631068
4387,1374,5,965251574
1298,1653,4,974831828
1721,747,2,974707200
302,3039,3,976504681
5047,1280,4,962498584
3670,314,3,966375852
5955,2997,4,957111856
2223,1909,3,975261822
1109,196,2,974919870
1613,562,4,974732643
2676,3861,4,973401035
11,2804,5,978902902
3964,2376,4,965668806
5096,2369,2,962380283
2293,909,5,974508769
3491,1030,5,967068631
1390,7,4,1016495506
3900,1126,3,965876586
1579,1262,4,974756681
3311,3843,1,967961057
28,3334,4,978126277
392,1918,3,976307162
5118,1866,4,962295164
818,2455,4,975384654
3900,2763,5,965845880
3504,3534,3,966981626
4700,2116,1,963590551
2124,1259,5,974645127
2608,2349,4,974398310
2854,750,5,972529067
1019,2917,4,975008996
2791,1252,5,985648348
2638,596,3,973573598
1274,1178,5,974810003
5047,2349,4,962497052
5755,2919,4,958265538
2944,916,5,978493982
303,2171,4,976505582
2012,333,2,974680403
5894,608,4,957465849
4387,2422,3,965434109
5759,648,4,958254855
2267,2076,3,974578649
3415,3081,4,967518844
2121,933,4,974648289
4858,3534,4,968500587
4884,296,5,962744287
1317,2405,4,975212642
3067,1485,3,970001735
4858,50,5,963745767
3768,2253,3,966067458
136,1030,4,977424105
3768,2947,4,1000106699
149,1061,5,977327410
2293,1408,4,974510589
4404,377,2,965157515
58,2405,2,977936146
5482,597,4,959868140
5972,1330,4,959717510
1584,1831,1,975387948
1259,242,3,974820776
935,2672,3,975184037
5074,1186,5,964750524
4484,1294,5,965016606
2820,1183,2,972662761
1552,2147,1,974874643
5317,265,5,960906284
192,2002,3,977025951
131,319,4,977598517
5755,1216,4,958282000
2688,153,3,978833688
2249,1261,3,974595587
3768,2642,3,966068330
5880,1645,5,958404891
3522,69,4,966913539
1337,1022,5,974776412
3067,3161,4,970001084
3415,1395,4,967519320
392,1178,5,976552658
1109,3147,3,974921145
2681,2733,4,973391135
5870,318,5,957569104
2102,231,4,974654450
5118,2012,3,962297514
25,1291,5,978132431
1073,58,5,974939833
2966,1259,5,971117260
5543,745,4,959510637
3675,3494,4,966368115
4566,2133,4,964488698
5047,1172,5,962497029
3822,1096,3,966301130
4681,246,4,963682973
3475,441,5,974773346
1584,1094,2,974965715
1317,429,2,975215878
1317,110,5,975215684
2860,2337,5,974236635
310,1203,4,976481244
725,1953,5,977246798
5755,441,3,958265654
5511,1198,5,959715359
4245,2454,4,965309302
1317,2243,4,975215733
4376,150,4,965178036
3607,1127,5,966612239
1825,3148,2,974780392
4456,2080,4,965230086
6025,39,5,956731271
1383,1354,5,976146988
1216,1287,4,974849371
692,2313,4,978373731
2102,1956,3,974656783
2605,1178,5,973746655
725,300,3,976637400
2271,2539,4,1007159167
3507,3173,3,982458942
3515,2664,5,966972416
655,480,2,975706567
3507,1721,3,967153212
58,1500,4,977939004
5501,1713,1,959799446
3296,2770,4,968057403
1799,1594,4,974701406
5157,913,4,962245667
5792,3408,4,1001011756
3507,185,1,967067620
781,1608,3,975433674
4472,376,4,965064516
5198,3261,4,961686532
6025,1425,3,956813341
2872,1966,4,1015650325
2223,1374,4,974599973
935,2997,4,975183410
5667,296,5,958757978
3475,608,5,967128736
1383,260,5,974767014
698,2739,3,1015124253
5972,1370,3,996072957
727,1633,4,1007598355
4373,1961,4,965179606
4373,3494,5,965181953
5574,2120,4,959294277
5387,508,4,960340334
5755,1094,3,958266418
5305,1641,5,962246942
5917,2716,5,957678101
5615,2986,2,959306680
26,3707,4,978142043
663,2699,5,975652535
4884,527,5,962744594
224,915,5,976831987
2592,480,5,973826913
5759,928,5,958255620
392,2141,4,976661178
3675,2012,3,966363572
5080,434,3,962412893
5972,2336,3,966265765
4387,1721,3,965252047
5157,1234,4,989799217
5397,1228,5,960311302
3507,257,4,967067366
308,1347,2,976485011
34,1997,5,978103417
3905,1240,5,965855649
606,3175,5,975892863
2872,1230,4,972416071
5755,497,4,958279718
1824,231,1,977202312
4578,1275,4,964390894
2611,1917,1,973722420
5511,1287,5,959715417
6001,1760,1,956807264
3481,1199,5,967079088
1124,541,5,974908834
781,377,3,975433482
692,2353,4,977701339
4310,3300,5,1007719058
3311,2616,1,967955385
3126,1358,4,969297628
5955,1226,4,957108133
1805,1704,5,974759346
2073,1064,1,974659538
26,511,5,978130485
5623,2097,3,959093491
5501,3392,1,959800070
5378,2688,3,960402250
3504,2890,3,966982744
5501,1297,4,959798470
5615,3712,3,959131778
192,3489,2,977028320
2147,928,3,974622194
3507,1748,4,982457294
2872,424,3,972422370
1725,2706,4,974704813
3688,608,5,968897055
5412,1732,2,960242773
1124,610,4,974911833
1298,515,4,974842675
3088,290,5,969745854
5412,2959,4,1032748930
2255,1188,4,976158136
2928,2710,2,971551834
1600,3814,5,974731978
1599,1394,4,974732560
4092,2261,4,965420597
1746,1017,5,974849167
2608,1957,5,973728054
2393,1228,4,974295277
1613,2891,3,974732540
655,2640,2,975706536
2895,2410,3,971990912
660,3769,4,976743030
3909,2188,2,965759479
5276,780,4,964730319
5511,3451,4,959787878
1801,1673,3,974698565
6036,1104,5,956711009
2205,1029,3,974604772
5253,1300,4,961292596
5387,2795,3,961192846
3501,1589,4,966997857
2676,1014,5,973403699
4456,531,5,965230203
1495,1909,2,974762443
308,1387,4,976483927
2223,1221,3,974600661
5755,3386,5,958280590
2687,555,5,973409098
5917,593,4,957365664
1575,1197,4,974737964
3491,3101,4,967064551
4387,2354,3,965251107
3768,3869,3,966927157
2427,2997,5,990799250
5792,3261,3,1001010032
4141,253,4,965350775
3656,3044,4,966448786
5570,3698,1,959542244
5501,1285,4,959798279
340,923,4,976341219
4089,1275,4,1020651999
4855,367,1,962848392
1721,2081,3,974708938
2611,3362,3,973795433
3067,218,4,970000984
2611,265,4,973795727
5755,1128,3,958281788
1499,2571,5,974749801
3990,1702,3,965595357
3670,1028,4,966376052
5862,457,5,957670863
5574,1381,3,959294977
1842,999,4,996426040
5655,110,5,958842943
3913,104,4,965765870
5916,2716,3,957320768
4605,2289,4,964204020
5755,1204,5,958264852
3965,3774,2,965671672
1383,1270,4,974768179
967,1717,3,975115680
1579,1225,5,974736542
2592,3685,2,973827875
1019,1260,4,975008937
3913,2694,4,965766137
2688,858,4,973349378
2638,2422,2,980176254
1392,1213,4,974765951
2901,842,4,971883341
4233,1247,4,965310840
3656,3844,2,966449029
1158,1416,4,974865869
5917,1204,5,957315974
1134,1206,5,974882519
1626,3481,5,974722761
5118,648,3,962294895
2124,3709,3,974652353
1780,1284,3,974700180
2223,3,2,975263642
1205,222,4,974844664
4798,3699,2,962970393
2073,1954,5,974664574
1842,597,4,996425835
5570,1499,2,959541515
5955,2100,4,957111304
1026,3883,3,975378422
1329,135,2,976832841
2901,3098,4,971884686
2072,440,5,974661289
3142,903,3,968989326
5585,913,4,959726244
3123,2985,1,969324299
225,1585,4,976831547
3768,2003,4,966066605
5585,25,5,959488561
3415,410,4,967518461
727,1957,5,1007599044
5570,2140,3,959542348
2223,165,4,975262440
5317,1951,5,997840705
2605,2311,4,973747752
5865,3513,3,957653583
3873,924,5,965840085
1824,1721,5,974698426
5511,1438,4,959717216
1613,1060,4,974732042
3505,2997,5,979346513
3189,2,3,969862138
5424,2724,3,968471637
1535,3396,4,974744012
1274,1783,3,974811934
4484,1960,5,965017101
3507,1183,4,966999057
3675,364,5,966364427
5387,2010,4,960336896
4387,360,2,965435720
3790,1247,4,966039961
191,1193,3,977026629
5746,1957,2,958354986
5074,2005,3,962437274
3726,480,4,966227588
3726,1376,4,966226036
5608,908,3,959186890
6036,231,1,956753966
1216,1196,3,974848729
5505,1022,5,959732202
2676,3897,4,973400973
4373,1008,3,965182746
5326,1185,2,960845930
5305,3285,1,965544172
910,475,4,975210244
5854,733,5,957746372
5260,2797,3,961200018
1842,24,3,996425026
4700,2532,1,963590625
3998,1989,1,965578345
6001,1213,4,956807906
5118,1682,4,962295653
2235,2433,3,974615434
3725,104,4,966217972
593,2858,5,975899545
1329,1753,2,978556649
5755,235,4,958266137
3386,3554,4,980445447
3768,2662,4,966068091
2592,903,4,974056698
1543,1573,5,974742976
2110,1,3,974651529
1274,1096,3,1009973239
729,3555,4,975511215
6023,145,5,956751670
371,1639,4,976315367
2223,370,3,975263243
5543,648,4,959616635
308,442,3,995837542
5879,592,4,957546160
1019,2405,2,975365549
5469,2278,4,959896203
3967,2089,2,967552727
2860,2022,5,974232743
2271,1387,5,974577129
593,2413,3,975899253
5074,3365,4,962435470
4024,345,5,965518338
1329,1641,4,976832304
4104,1968,4,965409944
660,3810,3,975697050
5260,1994,4,962497158
310,1265,2,976481334
4605,527,4,964203663
1329,3247,1,978557062
3726,357,4,966218659
2820,3251,2,972660009
26,429,1,978140438
656,1584,5,975740288
5084,258,1,962400762
1241,3624,4,974860708
2820,3793,2,978395290
225,1805,2,976833159
2612,3108,2,973712565
3475,594,2,1015302260
3726,1214,4,966225953
5615,1690,3,959306654
5328,299,5,960837928
605,2700,1,975869440
1780,442,2,1020432627
5329,36,5,960838674
5919,2772,4,957312405
3522,260,4,966912798
781,1196,5,975436145
2097,1885,4,975018607
4089,809,4,965429893
1158,595,4,974865820
58,1411,5,977937275
302,1499,3,976504151
5329,2433,3,960916492
5916,2665,3,957460424
225,50,5,976832094
5397,3525,4,963525161
3900,1918,5,965845987
4736,410,1,963631541
5777,1221,5,958159020
2012,1282,4,974675468
2223,150,3,974599693
1019,1649,4,979755696
5543,3260,2,959511689
4376,3361,5,965178214
1579,1407,4,974757299
302,3210,2,976504621
2121,2160,4,974646334
2383,3262,3,974414976
5916,2093,4,957359608
660,3256,4,975687722
4798,2976,2,962977260
4456,919,5,965230602
1521,1783,1,974746163
593,2433,3,975900424
3688,3943,5,987308966
3475,1259,4,974780861
5570,3269,3,959541425
1613,3448,5,974738987
1390,1,4,1018907907
592,3793,5,975902706
5755,1955,3,958279742
3768,2797,3,966273394
4828,2291,3,962905887
684,19,4,975603428
5387,3578,4,961191151
26,135,2,978140333
606,1485,4,975892810
302,1678,2,976505284
3414,2947,5,967486818
4089,104,3,965455836
2205,1907,3,974604205
1584,3635,4,977379326
3123,2710,4,969323705
5854,1377,3,958275029
2592,1214,4,973830096
5479,2622,5,959869822
2348,1136,4,974411092
4089,590,5,965455950
1420,1088,2,974759577
5328,523,5,960838484
5016,151,3,962584240
3071,2599,4,969939031
3655,2,2,966452388
6036,2097,3,956752866
3311,1297,5,967958346
5755,3426,3,958281493
4566,2054,4,964488753
1842,3948,4,974695984
1584,165,2,975387834
5157,3671,4,961945490
5511,1394,4,959787478
4736,356,3,963297917
3967,1259,4,967550848
2271,500,4,1007158979
684,2858,4,975601758
5074,3700,2,962437824
5755,908,4,958264875
5074,373,4,981651526
2428,3396,4,974225887
2110,3175,2,974650605
2820,2727,4,972661304
3189,2409,4,969861027
593,3821,1,975899201
4404,1882,1,965159253
2854,1263,5,972530443
2097,1495,2,974734632
5621,1500,4,959099483
2844,1921,4,972531524
975,265,3,975106284
5074,42,2,962429246
4898,2620,2,962712513
136,2140,4,977422837
5955,2788,4,957109952
5621,2947,4,959123058
5506,3082,4,959728829
1552,2022,2,974874360
5329,1172,5,960838592
4404,593,5,965156422
1803,842,2,974706410
4826,2710,1,963004558
4657,2571,4,975803486
1599,165,4,974845431
1380,2617,3,975012862
1554,1207,5,974741167
1901,1196,5,974691046
3067,2171,4,969998095
5759,1,4,959557841
975,1445,1,975121916
5387,915,5,960401241
2124,2648,5,974646494
660,908,3,976740040
392,1270,4,976303972
1729,3649,3,981245710
4310,3527,5,1010394929
2426,3152,4,974229590
4387,1148,4,965178501
3067,508,4,970000023
5615,345,4,959132684
5511,813,4,959788614
5317,3408,4,972356318
1208,3173,3,974843366
5083,468,3,962464951
2102,1682,3,974655452
5955,1127,2,957108844
3329,969,5,967865589
5387,1172,3,960328598
4796,2883,4,962985538
5843,918,3,957805936
310,2572,5,976477596
149,3317,4,991598898
3067,3792,4,1003865586
5209,2617,2,961607454
2323,2291,4,974444413
781,10,3,975433482
1790,3063,5,974707290
2820,3210,4,979872317
1579,2953,4,1044681573
2176,3671,3,1038896132
1495,1274,5,974761409
5469,2707,4,959896305
4315,377,5,965307705
2189,2987,4,974607816
1170,3516,4,974862526
4373,1641,5,965178197
5623,1968,5,959093114
1383,708,3,975979686
3507,2502,4,966998162
5567,2245,2,959347935
5517,3414,3,959701855
2223,3082,4,975262275
5177,349,3,961858279
5305,2704,5,960940854
5081,2082,3,966281654
5083,1,2,962464589
4456,2085,3,965230233
4472,377,4,965068517
149,223,5,977326004
3900,1616,3,965847200
340,3213,3,976342151
5074,3536,3,981037195
2820,1321,3,972659671
3067,2639,3,970003628
11,110,3,978902349
5667,206,4,958757452
2820,3872,5,972657356
3067,589,5,969996010
224,1678,5,991699556
3481,1213,3,968735323
24,2716,4,978132276
3311,473,3,967959434
725,3746,5,977246716
982,2125,5,975102523
1836,2599,5,974824693
2271,2427,3,994536348
5972,2572,5,963614573
3123,2393,2,969324423
2124,1337,3,974653261
5469,1089,5,959895993
4310,3145,3,965259508
727,3916,4,1041128047
1390,3249,4,1016499657
5371,3100,3,978982843
3732,1262,3,1044228341
3125,3039,5,994356583
136,2067,5,977422061
4376,1997,4,965178698
4387,3674,3,965434039
3507,2828,1,967066222
3900,2881,3,965847244
3491,1721,4,967067197
5667,2797,4,958757621
1836,778,3,974827009
1762,3578,4,974702085
5755,3039,4,958279642
5603,440,4,959210052
2072,1221,5,974657376
5862,3444,5,957671584
2895,3949,5,995572226
4898,2064,5,962713405
665,3661,2,975645414
2271,1095,5,1007331525
2895,144,5,971985759
5917,2058,4,957315856
2149,2791,5,974620690
2820,2176,3,972661484
3125,1639,4,993073922
1383,3461,4,975899576
2323,1265,4,974444815
4556,2976,1,965061601
5759,1291,3,958254507
3768,1197,5,966062918
4744,2794,3,963253578
3507,586,4,967154545
5667,587,1,958763923
5198,2858,5,961684932
3844,1330,3,965890536
2789,29,3,972948708
1780,596,2,974750948
3774,1357,5,966041358
1503,919,5,974750455
1954,3408,5,987827909
1317,594,4,975207873
5260,2302,3,961200268
192,2605,1,977029483
136,14,4,977422645
302,107,3,976506902
1721,2354,1,974707157
3107,147,5,969510298
2121,3928,3,974647662
5759,900,5,958255862
6036,921,3,956712474
5482,1639,4,960386950
4104,2046,3,965416018
3242,1438,2,968351842
3990,1080,2,965781737
1329,1617,3,977166599
975,1586,2,975121870
4895,1580,4,963181793
1488,1221,5,974753927
4456,2018,4,965230086
3844,1645,5,965890684
4472,2819,4,965069641
819,442,3,975384609
692,303,3,975833590
1019,2474,4,975366462
1825,1358,5,974731318
403,231,5,976304608
2789,2916,4,972948821
1383,3253,4,981231470
5731,3408,4,958438283
1599,2096,3,974733743
392,492,4,976661699
3967,1079,3,967551119
11,2918,5,978903129
1579,428,3,980461357
5755,1694,4,958266370
3607,3255,4,971912480
192,2993,3,977095365
1366,2770,5,974768907
1392,1573,5,974765400
6036,2692,5,956710117
5862,2252,5,957672405
1317,2410,2,1022378347
5501,3269,3,959797253
3726,3793,4,966218073
1317,173,2,974780178
2611,587,5,992889797
2102,2120,1,974656103
2820,2188,2,978398315
4387,3037,3,965276354
1019,1317,3,975424473
4484,296,3,965018388
179,1921,3,977092804
5083,2001,4,962467603
5517,1937,4,959701454
3774,337,4,966041443
1805,110,4,974734639
1613,3088,4,974759508
1834,2294,5,974730318
3504,1968,2,966982878
1241,2791,5,975051405
3568,2288,5,966746187
2860,1233,5,974235670
1600,3525,2,974777388
365,3269,3,976404725
302,1393,4,976505139
660,762,2,975690153
302,3273,3,976504507
910,902,2,975208491
4089,1617,4,965433976
3347,3483,5,967757129
1463,1210,5,1007677341
4089,2125,4,965456218
149,2334,3,978189890
2110,260,5,974650533
5759,2028,3,958254401
136,818,4,977423886
3067,610,3,970002543
3311,15,1,967960706
4560,1200,4,964814933
5118,1792,1,962295016
3296,2722,3,968057486
2097,2991,3,974652866
3675,2344,4,966368583
2928,1260,5,971552431
1298,1036,4,974828384
3118,3199,3,969405976
692,2145,4,979437772
4151,1350,3,965340137
192,3671,3,977094484
4605,110,5,964204254
5118,474,1,962294846
3768,1029,4,987189274
4089,3271,5,965455553
1746,1196,5,974703065
1600,2628,4,974732700
4387,375,2,987134487
5615,3101,4,959307328
2638,1356,2,973706447
4858,1219,5,969717622
3969,3324,5,965660410
3900,2141,4,965876023
1329,2888,3,976832876
2271,590,4,1007677622
403,3253,4,976304408
4404,1834,5,965157465
3001,1722,4,970619190
5585,1172,5,959285033
4063,924,3,987566100
2854,2000,1,972532742
2937,2302,3,971478757
149,3578,4,977325257
1019,1120,3,991416806
4387,413,3,965435664
2689,150,5,973348446
5096,2724,3,962379578
1019,1353,1,994516868
1521,47,1,974745927
5721,318,3,958503303
5792,532,5,1001011357
58,3274,3,977936173
1746,2087,5,974848784
2820,1092,2,972663800
3118,3811,3,969408300
2097,1980,2,974737515
1618,3751,4,974728378
3675,216,4,966369379
302,485,3,976506818
1780,2476,3,1010684684
1241,3618,5,974860905
182,223,5,977084768
692,1658,4,978386108
4492,1127,3,965005283
5678,1204,5,958625902
4796,745,5,962990153
3538,2439,4,966885410
5623,2111,4,959093698
302,434,2,976503844
829,971,3,987133374
1000,2000,5,975041025
2901,1518,4,971884205
3607,1288,2,971911934
5661,1394,3,958779811
4814,1527,5,962929857
5096,2457,4,962382678
2223,1784,3,975261659
4700,1220,5,963546902
5305,742,2,965543184
4583,529,3,964363534
2820,2526,2,972658413
2012,3388,3,974679607
4556,3793,4,1010610154
3159,1179,4,968882527
692,2881,3,978385887
2901,1303,4,971883671
1613,2011,4,974739416
184,1580,5,1025998458
3607,2670,5,966612686
2202,2657,3,974604419
1216,1219,4,974847836
5743,2028,5,958397008
2676,1300,5,973401673
3491,73,5,967130999
3392,3324,2,967505926
4742,1970,2,963331065
4199,150,5,965322763
3688,1283,2,966403906
4679,3189,3,963705805
3067,225,3,970000893
1613,2398,3,974906069
1216,1304,3,974841813
5880,189,3,957546043
4373,3414,4,965182807
1019,1921,4,975009150
392,1580,4,976297357
1721,3608,1,974708897
2612,1617,3,973712882
5063,2719,2,974070678
5096,2114,3,962380089
136,3499,5,977421741
3761,3153,3,966093737
5096,2372,2,962382746
1788,1483,5,974700871
975,3363,2,975121066
2592,3,3,973828400
1073,902,5,974939990
1383,1183,4,976930729
4347,3409,4,965217180
5469,377,3,959896090
1805,368,2,974759140
4578,3623,3,964388021
392,904,5,976661654
2611,3174,5,992890529
2102,3614,2,974654265
302,865,2,976506218
5501,1648,3,959798650
4387,1653,4,965170780
5876,2174,2,957552455
3118,1250,4,969402573
4387,2406,3,965252047
3675,1032,4,966364376
5916,1069,3,957320798
656,2312,4,975739948
2072,1944,4,974661151
149,3452,1,996939091
3329,1240,4,967865977
1019,1287,2,975010251
392,1266,4,977263103
829,969,4,987133431
310,1541,3,1012082428
5585,480,1,959284672
4828,2396,4,962905666
4826,3113,3,962913615
1579,3040,3,989257610
4529,2454,3,964993441
5565,514,4,1000931954
1251,2188,2,974991258
1599,2616,1,974845431
5623,2001,4,959093431
3118,2808,3,969402212
2082,3646,4,976584789
3491,2273,3,967068097
5759,996,3,958255145
2966,1393,4,971136884
5661,3039,3,958779087
1390,3388,2,1007185904
1824,3510,5,997128698
3505,670,5,966979833
2255,541,4,974592260
2820,2917,2,972659389
829,1223,4,987133493
3118,1306,5,969401758
1584,1376,5,977379326
4376,1345,3,965178734
2895,2268,4,972404041
5577,1754,3,959289471
2205,2081,3,974602644
4151,3763,2,965340514
11,543,5,978219917
4744,1228,5,1038922530
4766,2997,5,963088164
5544,2336,5,959498634
3118,1264,4,969403259
4347,2571,5,965217568
310,1873,4,976481917
1626,3160,5,974723292
2928,493,3,971555241
1623,3175,5,975364046
5368,3033,3,960496779
1109,2115,2,975463798
340,2636,3,976340943
4455,2858,4,965077016
781,180,5,975435245
4089,1401,4,965429964
3452,110,5,971381616
303,94,5,976503545
5587,2763,5,959277261
1420,1834,3,975346937
5755,2301,3,958280292
2820,223,3,972662460
4089,2194,4,965503867
5988,608,4,956875594
2255,2100,4,974591794
5397,3176,3,963524504
4594,3404,5,964229922
1599,733,4,974733574
1725,1127,4,974704813
2293,1256,5,974510481
1618,2289,4,974729721
392,3263,4,976304840
1390,2231,4,1016496968
1521,669,5,974745418
2820,1998,2,972658446
4387,1230,2,965434494
5501,1262,5,959797652
2176,2966,4,1038896977
1842,1148,5,974696992
1746,3593,3,974704546
1073,2770,3,974940242
3619,3639,4,966585315
1329,1029,2,974776936
5371,1186,5,960481238
2862,2080,3,972503538
5276,2571,4,961102316
2754,799,4,973195840
5777,2352,4,958160345
2205,2435,2,974606011
818,2858,3,975384591
2443,1569,4,974218575
4089,1266,4,1011485826
3123,442,4,969324479
2862,1961,5,972502971
2072,3102,5,974660335
4736,1277,5,963630868
2073,901,4,974758513
5329,2065,5,960838952
2205,2867,3,974605306
2308,2598,5,974487994
3296,2000,5,968056880
5074,2245,3,964750626
403,3555,4,976292055
5326,151,4,960845238
5621,427,3,959100695
3675,1391,2,966362956
1392,1234,5,974768294
289,1126,2,976566196
4141,34,4,965349510
5567,919,5,959346802
1124,1189,2,974908876
3515,2028,5,966972559
2012,2413,4,974679021
1514,1968,3,974746533
935,2522,4,976669810
2944,3145,3,1025196238
3167,1215,5,968815519
660,2019,4,976739708
2624,350,4,973650569
1329,2109,4,976897561
5972,372,3,963614908
3768,3782,3,1000107012
606,2716,3,975892568
605,1721,5,975870565
5661,2948,4,958779265
4898,1466,4,962712566
3491,2651,3,967048058
3386,3623,3,967528718
3675,1416,2,966367846
2383,1173,2,974416704
25,1356,5,978132216
2806,1061,3,972786880
698,1215,5,975558661
3685,3396,4,967254616
5084,34,1,963893765
3001,383,4,970616105
4089,1947,4,965541856
2820,2991,2,972658269
4605,3108,3,964204321
3726,3491,4,966229844
5574,1334,1,959294220
2124,3681,5,974648034
3507,2076,5,966997319
3538,2395,5,966884165
1503,3635,3,974763824
2073,1885,5,974666081
6025,837,3,956813278
2012,413,2,974680575
3001,2816,3,970618300
5511,2949,5,959715504
3680,1956,5,966360104
2928,1348,5,971551708
4681,1231,5,963682678
6001,2712,4,960441227
3189,852,4,969862949
3507,724,2,982458848
5387,1343,4,960402339
2611,2502,5,992890586
3501,2629,4,966997973
3990,3840,3,968027215
5501,2478,5,959797548
1298,784,3,974792066
656,1259,4,975740189
2427,2899,4,974228113
1019,1966,3,975007565
975,3081,3,975106447
302,2058,2,976503605
2611,3159,1,992890467
1746,2094,5,974703874
3998,3032,4,965579931
1298,3243,3,974829380
4387,50,4,965247424
727,3255,3,1007599945
4509,1343,4,965522700
1901,1270,4,974693905
5506,3484,2,959728113
5517,154,3,959779327
2592,1198,5,973826004
1329,3868,4,978645776
4373,3087,4,965179892
4605,1190,3,964205236
4472,920,4,965068737
1803,551,3,974698460
4884,3052,4,962744183
3556,2161,4,966808220
3556,110,5,966806315
5620,2100,4,969984831
1000,2916,4,975041125
3491,1407,4,967047944
5570,1136,5,959307514
2605,1396,4,973747658
6036,1921,4,956717486
2205,2529,4,974604108
4578,3197,4,964391186
3222,1249,4,968443682
3332,3717,1,1007168545
5047,586,2,962497863
2854,2947,1,972529404
1746,1032,5,974848736
6023,2561,4,956753007
2012,1126,1,974680898
4456,2059,3,965230500
2872,527,5,972417235
4736,2278,4,963298322
58,1235,5,977936651
3142,1206,5,968989274
4884,2476,5,962745997
1390,1970,1,1007185904
987,2000,4,976371383
5501,2880,1,959798673
3118,1345,3,969406411
5775,2291,3,958166760
3745,830,2,966142259
5574,2396,5,959295080
1803,39,3,974706984
3688,2871,4,975172222
5946,1242,5,957194161
3067,2546,3,970000865
1579,3224,4,989257317
5567,2300,4,959348692
4310,1909,3,966027091
5880,2273,5,958404891
225,2145,4,976912091
781,2671,3,975435209
3675,1283,4,966368077
2611,1793,1,973727246
935,111,4,976669610
2429,1517,5,974423838
692,1833,3,978386532
392,1913,4,976551338
5792,2318,5,958082600
2270,1371,3,974575304
5074,3040,4,962433439
4024,153,3,965518917
3167,562,5,968819136
1337,2083,3,974776868
5661,1611,3,958780000
131,3246,3,977456033
1503,1393,3,974763120
2205,3576,3,974603676
2854,904,5,972527803
131,2324,4,977432129
4583,608,2,964363461
5621,1282,4,980700639
3685,2745,4,967254364
