userId,movieRow,rating,TimeStamp
2073,2870,5,974668420
2073,2871,4,974758807
2073,3675,5,974665268
2073,2874,4,974757331
2073,1136,2,974661565
2073,608,5,974660495
2073,609,1,974659538
2073,3681,1,974751308
2073,2881,1,974657629
2073,2882,4,974657868
2073,613,4,974756207
2073,474,1,974754749
2073,477,4,974666532
2073,3831,5,974673018
2073,2890,4,974754632
2073,480,3,974673147
2073,628,5,974664517
2073,484,1,974659698
2073,2100,5,974758583
2073,2102,3,974663018
2073,1302,4,974670912
2073,1304,3,974751547
2073,2108,4,974758747
2073,1307,5,974662669
2073,1161,5,974664404
2073,492,4,974758240
2073,497,5,974665536
2073,3852,5,974668371
2073,2114,5,974665116
2073,647,3,974671430
2073,2120,1,974668942
2073,1321,1,974670159
2073,3864,1,974749900
2073,2125,5,974756897
2073,3871,1,974663797
2073,2132,5,974750817
2073,3872,5,974659859
2073,2133,3,974656960
2073,3873,1,974758517
2073,1333,1,974661565
2073,2139,5,974751611
2073,805,4,974670722
2073,1339,1,974758334
2073,1193,5,974661056
2073,1194,3,974673147
2073,661,4,974659317
2073,1196,2,974751195
2073,1197,5,974664330
2073,1198,3,974660951
2073,3882,1,974749457
2073,2144,4,974670722
2073,1344,2,974754215
2073,3886,4,974663018
2073,2147,1,974657517
2073,1345,5,974670912
2073,1347,1,974666376
2073,2150,3,974755851
2073,1350,4,974672870
2073,3895,1,974749900
2073,1354,5,974666828
2073,3897,5,974664859
2073,1356,1,974670319
2073,1358,4,974662404
2073,828,4,974659163
2073,3100,4,974668942
2073,2300,5,974660581
2073,2302,4,974758334
2073,1500,3,974665769
2073,3105,5,974665851
2073,2160,5,974665925
2073,2161,5,974758240
2073,2162,2,974659623
2073,3111,4,974664517
2073,3112,5,974758126
2073,2310,5,974658080
2073,3114,4,974658656
2073,2312,4,974662956
2073,2313,5,974663644
2073,1513,3,974658374
2073,3118,4,974754632
2073,2318,5,974657809
2073,1517,3,974669206
2073,2174,3,974667536
2073,2320,4,974755959
2073,2321,4,974656922
2073,2324,5,974660938
2073,3128,4,974670722
2073,2329,4,974663054
2073,2186,4,974660799
2073,1387,3,974661825
2073,858,5,974660049
2073,2333,4,974657809
2073,2336,4,974657693
2073,1535,3,974668804
2073,1393,5,974754152
2073,3147,5,974666532
2073,3148,4,974665769
2073,2348,4,974662888
2073,2352,4,974667365
2073,2355,5,974657517
2073,1554,5,974667536
2073,3159,4,974657693
2073,2501,5,974661279
2073,3160,5,974657935
2073,3307,5,974660359
2073,1704,5,974661202
2073,3163,4,974669891
2073,2366,3,974661750
2073,1566,4,974659163
2073,2369,2,974657567
2073,897,3,974753833
2073,898,5,974751611
2073,899,5,974660495
2073,3317,5,974667473
2073,3174,4,974657935
2073,3175,3,974657742
2073,1571,4,974660049
2073,3176,3,974658656
2073,2374,3,974656960
2073,1573,3,974755959
2073,104,5,974756024
2073,3179,4,974657330
2073,1721,5,974754691
2073,1722,1,974672594
2073,3329,5,974752104
2073,110,5,974669792
2073,3185,4,974658578
2073,2529,1,974666828
2073,111,5,974662845
2073,3186,5,974758939
2073,1729,1,974755959
2073,1583,3,974659623
2073,1584,2,974661785
2073,3189,4,974758644
2073,116,5,974665349
2073,1588,4,974659163
2073,2532,1,974659864
2073,1732,3,974758939
2073,2390,5,974657935
2073,2391,4,974754971
2073,3194,5,974753787
2073,2392,1,974657868
2073,2394,3,974658374
2073,2395,3,974658503
2073,2396,5,974658503
2073,3199,4,974663797
2073,2398,5,974661493
2073,3341,4,974751421
2073,2541,3,974657567
2073,2546,3,974657567
2073,3350,5,974661056
2073,3359,5,974661056
2073,141,4,974671430
2073,144,4,974757106
2073,2700,4,974658578
2073,2702,3,974658578
2073,3507,4,974665064
2073,3361,4,974664467
2073,2706,1,974657330
2073,2560,1,974658374
2073,3363,5,974661279
2073,2707,4,974657398
2073,1907,5,974659163
2073,2565,4,974671430
2073,150,4,974661629
2073,158,3,974659317
2073,3510,3,974657742
2073,3512,4,974658374
2073,2710,1,974657462
2073,2712,1,974657693
2073,1911,2,974657629
2073,2716,1,974657809
2073,2570,4,974672870
2073,2571,4,974751611
2073,2572,4,974657330
2073,300,4,974754802
2073,306,4,974663176
2073,1777,4,974670212
2073,307,4,974663797
2073,161,3,974756897
2073,308,4,974667536
2073,163,1,974752473
2073,164,1,974756497
2073,169,1,974659623
2073,2720,1,974657868
2073,1920,1,974659623
2073,2724,1,974658503
2073,1923,5,974753787
2073,2580,3,974657809
2073,2581,5,974658142
2073,1925,5,974753833
2073,2728,4,974752420
2073,1927,5,974660495
2073,1929,4,974751709
2073,1784,5,974759084
2073,314,4,974658503
2073,318,5,974750817
2073,1935,5,974667952
2073,2738,4,974756897
2073,2739,5,974758334
2073,3396,5,974754632
2073,3397,5,974755321
2073,1939,4,974661427
2073,3398,5,974666233
2073,2599,5,974657693
2073,3543,4,974657629
2073,3545,4,974662669
2073,2743,4,974750199
2073,3546,5,974670159
2073,2745,5,974665202
2073,3548,4,974662888
2073,1944,4,974670577
2073,3549,5,974672429
2073,2747,2,974663450
2073,1945,5,974661825
2073,1946,5,974662731
2073,1947,5,974662888
2073,11,4,974669100
2073,337,5,974753244
2073,16,3,974757389
2073,17,5,974660635
2073,199,5,974751014
2073,1012,5,974753035
2073,1950,4,974751138
2073,1951,5,974757696
2073,3556,5,974754971
2073,1952,5,974751939
2073,1015,4,974659163
2073,1953,4,974754749
2073,1954,5,974664574
2073,1017,5,974756024
2073,1955,5,974664654
2073,1956,5,974661750
2073,2759,3,974657567
2073,1957,4,974664088
2073,1958,5,974666011
2073,342,5,974758939
2073,1959,3,974658142
2073,21,3,974666532
2073,24,4,974658232
2073,25,4,974755321
2073,26,4,974753244
2073,2906,1,974658374
2073,1021,4,974659538
2073,2761,4,974657868
2073,1022,4,974665349
2073,3564,1,974657742
2073,2908,5,974657462
2073,2762,3,974658503
2073,1023,5,974757696
2073,3565,5,974658743
2073,1961,5,974672969
2073,1962,4,974668420
2073,1025,4,974671719
2073,1028,5,974662669
2073,1029,5,974662956
2073,350,4,974671719
2073,1968,4,974656960
2073,355,1,974659623
2073,356,5,974669268
2073,34,3,974656960
2073,357,4,974668513
2073,36,4,974660938
2073,39,4,974665349
2073,2915,3,974667365
2073,2770,3,974657462
2073,2771,3,974657517
2073,1032,5,974669440
2073,2918,4,974664215
2073,1035,5,974665400
2073,1036,5,974664771
2073,3578,4,974657809
2073,508,5,974759026
2073,40,5,974756572
2073,509,4,974670159
2073,364,5,974659163
2073,45,2,974756897
2073,367,1,974672429
2073,47,4,974671784
2073,48,5,974659230
2073,3723,4,974669670
2073,3724,5,974665349
2073,2926,2,974663506
2073,1041,4,974754556
2073,1042,4,974666375
2073,1982,1,974668877
2073,1047,3,974756324
2073,515,4,974663328
2073,372,5,974758747
2073,50,5,974661202
2073,377,5,974756897
2073,58,5,974664467
2073,2935,4,974660799
2073,3593,1,974657398
2073,2791,2,974664771
2073,1994,1,974672442
2073,1057,5,974673738
2073,524,4,974673738
2073,2797,4,974669206
2073,1997,3,974661910
2073,527,5,974660358
2073,529,5,974754632
2073,62,5,974669599
2073,388,4,974666532
2073,2000,2,974667365
2073,1200,1,974666233
2073,1201,1,974664771
2073,2941,5,974759084
2073,1203,5,974660938
2073,2006,1,974670319
2073,1204,4,974750881
2073,2944,4,974663115
2073,1205,1,974758513
2073,1206,5,974661700
2073,1207,5,974660359
2073,1061,5,974758747
2073,2947,1,974664859
2073,1208,5,974663176
2073,1209,1,974750199
2073,1064,1,974659538
2073,531,4,974659080
2073,534,4,974656922
2073,539,5,974672658
2073,73,5,974661629
2073,3751,4,974663251
2073,1210,2,974672798
2073,3752,1,974658080
2073,2013,5,974658232
2073,1213,3,974661427
2073,3755,4,974671430
2073,1214,2,974663251
2073,2018,4,974665700
2073,1219,5,974660146
2073,1073,5,974754632
2073,2959,3,974657742
2073,541,2,974752186
2073,542,3,974662731
2073,1078,4,974669100
2073,1079,4,974663797
2073,87,1,974659469
2073,2020,5,974661785
2073,2022,1,974755751
2073,1220,3,974673927
2073,3908,1,974749777
2073,1221,4,974750616
2073,2961,1,974658578
2073,1222,4,974667771
2073,1225,5,974660495
2073,2028,5,974661493
2073,1080,2,974752000
2073,1081,4,974666467
2073,1228,5,974661565
2073,2969,4,974665202
2073,1084,4,974753367
2073,551,3,974659080
2073,553,1,974754749
2073,1089,4,974752186
2073,558,1,974659623
2073,94,5,974758513
2073,3911,5,974663328
2073,3917,1,974754977
2073,1230,5,974656922
2073,2971,5,974665851
2073,1234,3,974662956
2073,1235,5,974657216
2073,2038,3,974657517
2073,1093,3,974657629
2073,1095,5,974753244
2073,708,4,974672969
2073,562,5,974756207
2073,1096,5,974664771
2073,1097,4,974661825
2073,709,4,974672722
2073,1099,4,974753787
2073,569,3,974659250
2073,1240,4,974666693
2073,1242,4,974663506
2073,2045,1,974757389
2073,1243,4,974671785
2073,3785,1,974671665
2073,2046,4,974659230
2073,1244,5,974660427
2073,1246,5,974666693
2073,2049,3,974657809
2073,1247,5,974661056
2075,2997,5,974657232
2075,586,2,974656859
2075,3039,4,974656909
2075,913,5,974657610
2075,920,3,974656909
2075,2410,1,974656909
2075,1611,4,974656909
2075,2433,4,974657326
2075,2605,3,974657453
2075,223,3,974657326
2075,3623,2,974657663
2075,2683,4,974657232
2075,2688,1,974657492
2075,2690,4,974657569
2075,2694,3,974657283
2075,2699,3,974657232
2075,2858,5,974657188
2075,2861,1,974657492
2075,2881,2,974657411
2075,2318,4,974657531
2075,2333,4,974657531
2075,2336,1,974657453
2075,3160,5,974657610
2075,2369,4,974657375
2075,3174,4,974657610
2075,2541,4,974657375
2075,2546,2,974657375
2075,2707,3,974657232
2075,2710,5,974657283
2075,2716,3,974657531
2075,2599,4,974657453
2075,3543,3,974657411
2075,2757,4,974657492
2075,2908,2,974657283
2075,3578,2,974657531
2075,1210,4,974656859
2075,3752,3,974657663
2075,2959,4,974657492
2075,1230,5,974656859
2075,2037,4,974657326
2075,2976,3,974657326
2075,1237,5,974656909
2075,1093,2,974657410
2081,3793,3,974655580
2081,3798,4,974655828
2081,6,5,974655229
2081,3952,3,974655623
2081,1617,4,974655229
2081,3238,1,974656070
2081,3408,4,974655544
2081,3273,3,974655947
2081,3285,4,974655856
2081,3298,3,974655724
2081,3452,3,974655724
2081,3617,4,974655653
2081,3623,3,974655691
2081,3484,2,974656070
2081,3646,3,974655947
2081,3826,3,974655987
2081,3861,3,974655623
2081,3863,2,974655755
2081,3864,2,974656182
2081,3895,2,974655802
2081,3896,4,974655440
2081,3897,4,974655440
2081,1358,4,974655341
2081,1527,3,974655341
2081,3300,2,974655341
2081,3301,3,974655802
2081,3160,5,974656808
2081,3316,3,974656182
2081,3177,2,974655828
2081,3324,2,974655986
2081,3325,2,974655755
2081,3328,1,974655481
2081,3182,4,974655544
2081,3185,2,974655544
2081,3190,2,974656070
2081,3354,2,974655947
2081,3355,5,974656019
2081,3510,4,974655580
2081,3535,5,974655580
2081,3566,2,974655544
2081,1968,5,974655274
2081,356,4,974655183
2081,3717,3,974655653
2081,3578,5,974655481
2081,3751,3,974655481
2081,3752,3,974655947
2081,3908,2,974656070
2081,3916,3,974655724
2081,3785,3,974655947
2082,3793,5,974656267
2082,2997,5,974655656
2082,589,4,974657030
2082,3006,4,974655241
2082,1265,4,974655634
2082,733,4,974655899
2082,593,5,974655410
2082,2085,3,974654831
2082,1431,5,974655977
2082,3052,5,974655708
2082,1610,4,974655977
2082,2273,5,974656057
2082,1617,4,974655341
2082,1485,5,974654831
2082,2432,3,976583458
2082,2447,5,974655656
2082,216,5,976585240
2082,3298,5,974656334
2082,260,5,976583684
2082,3481,5,974657076
2082,2686,3,974655161
2082,1887,5,974655686
2082,3646,4,976584789
2082,292,5,974655899
2082,457,4,974655899
2082,1136,5,976583916
2082,648,5,974656107
2082,802,3,974655190
2082,1196,3,976583916
2082,1356,4,974655931
2082,3114,4,974655428
2082,2170,5,974655454
2082,1370,4,974656057
2082,849,3,974655977
2082,2321,3,974655708
2082,1527,5,974655930
2082,1552,5,974656057
2082,886,5,976583335
2082,2501,5,974655161
2082,2502,5,974654831
2082,3160,4,976584048
2082,1704,5,974655506
2082,3178,4,974656016
2082,104,5,976585221
2082,1726,3,976584102
2082,110,4,974655387
2082,2384,5,974655410
2082,112,4,974656107
2082,3189,4,976583700
2082,2396,3,974655708
2082,2398,3,976583358
2082,1597,4,974655977
2082,1753,5,976584489
2082,2700,5,976584048
2082,2706,5,976583408
2082,2571,5,974655790
2082,165,4,974655930
2082,1923,5,976584687
2082,10,4,974656057
2082,1015,4,974655478
2082,344,5,974655131
2082,34,3,974655744
2082,2918,5,976584797
2082,3578,5,974654831
2082,2791,5,976584900
2082,380,3,974656107
2082,2006,4,974656016
2082,1210,4,974654882
2082,1215,4,976584820
2082,2959,5,974656149
2082,2028,5,974655506
2097,2987,4,981232931
2097,2053,2,974763999
2097,3793,4,984013866
2097,2991,3,974652866
2097,2054,2,974763999
2097,725,4,974735155
2097,587,3,974763307
2097,588,4,974763556
2097,589,3,974734031
2097,3000,5,974734452
2097,1,3,974737906
2097,2,3,974734776
2097,4,1,974734219
2097,1405,3,981233035
2097,3948,4,984013798
2097,1407,5,974734563
2097,592,4,974735696
2097,1274,2,974734688
2097,741,5,974734675
2097,1275,4,974735800
2097,2083,3,974763525
2097,1432,3,974736093
2097,2092,3,981233091
2097,913,4,995711321
2097,3052,5,974734279
2097,3054,3,981233111
2097,780,4,974735913
2097,785,3,974763252
2097,788,4,974764504
2097,3213,3,981232931
2097,2273,4,974735672
2097,2279,3,974737394
2097,2423,2,974763525
2097,1485,4,974887113
2097,2430,3,974652898
2097,2291,4,974733943
2097,1639,4,974734530
2097,1495,2,974734632
2097,1644,3,974734599
2097,2605,4,974764378
2097,1805,4,974734757
2097,1665,3,974764531
2097,3273,4,974734564
2097,2617,4,988245450
2097,1673,3,995913182
2097,3438,3,974734803
2097,3439,3,974734803
2097,1839,3,974763207
2097,1693,5,974734370
2097,223,4,974734480
2097,3440,2,974734803
2097,2640,3,974735774
2097,2641,3,974736047
2097,2642,2,974736399
2097,2643,2,974736554
2097,237,3,974763951
2097,3450,3,974734065
2097,1858,4,974737730
2097,2804,4,974763525
2097,2810,5,974735089
2097,260,2,974887246
2097,267,1,974763641
2097,3624,4,974652990
2097,2683,4,974737361
2097,1885,4,975018607
2097,3638,3,974735894
2097,420,3,974736365
2097,2694,4,974737182
2097,2699,3,974735651
2097,296,4,974737272
2097,2858,5,974857144
2097,441,4,974764248
2097,442,3,974735894
2097,3668,3,974887136
2097,459,2,974736218
2097,608,3,975018634
2097,3825,3,980076897
2097,3697,3,974736166
2097,480,4,974733985
2097,485,2,974736268
2097,635,4,974653167
2097,648,3,974735942
2097,3863,4,980076940
2097,3865,3,983373280
2097,657,3,987416798
2097,809,3,974736318
2097,673,2,974763881
2097,688,2,974736166
2097,1517,4,974737361
2097,1372,3,974887212
2097,842,4,974763721
2097,1377,3,974736010
2097,2321,4,974734353
2097,1527,3,974735719
2097,2338,3,974734599
2097,1537,4,990126463
2097,3147,5,974734261
2097,1544,3,974734065
2097,1562,1,974736420
2097,1717,5,974734563
2097,104,4,974737223
2097,1580,4,974733985
2097,3185,4,975528678
2097,2529,4,974652922
2097,1729,4,974737241
2097,1587,3,974735963
2097,1732,4,974736663
2097,1591,4,974736318
2097,2540,4,974736118
2097,145,3,974735894
2097,2700,3,981232896
2097,1907,4,974735014
2097,1769,5,974887579
2097,153,3,974736166
2097,2716,4,974763307
2097,2717,2,974763307
2097,2571,3,974652922
2097,160,2,974736399
2097,1779,4,974737569
2097,163,4,974735750
2097,165,4,974735963
2097,2723,4,974734728
2097,3527,3,974735750
2097,1784,3,974764864
2097,2587,4,974764591
2097,170,3,974736399
2097,318,5,974764396
2097,175,2,976479412
2097,180,4,974734511
2097,327,1,974736250
2097,181,2,974734632
2097,328,3,974763721
2097,330,4,974763721
2097,1954,3,988245392
2097,3704,2,974735774
2097,2761,4,974737906
2097,2762,5,989355053
2097,353,3,974737627
2097,355,3,974764085
2097,3578,4,976397202
2097,1974,2,974737514
2097,1975,2,974737514
2097,1976,2,974737484
2097,1978,2,974737515
2097,362,3,974763596
2097,1979,2,974737515
2097,364,4,974652830
2097,44,3,974737303
2097,367,3,984015405
2097,47,5,990296743
2097,3729,3,974734427
2097,1980,2,974737515
2097,1981,2,974737484
2097,1047,4,974735894
2097,517,2,974736074
2097,380,3,974735913
2097,69,4,974737484
2097,3744,4,984791258
2097,1205,3,974734650
2097,1206,4,974734165
2097,2948,3,974733943
2097,393,2,974734913
2097,1210,2,974887262
2097,546,1,974734830
2097,2021,2,974734300
2097,1222,4,974734188
2097,2028,5,974734243
2097,3915,4,995824116
2097,1097,4,974652922
2097,3781,3,974734427
2097,1240,4,974735563
2097,3782,3,984013833
2097,2985,3,974735719
2097,2986,3,974736318
2102,2987,2,974656950
2102,2989,2,974653207
2102,3791,1,974657391
2102,2990,2,974653181
2102,1252,5,974653463
2102,3798,4,974655103
2102,2997,4,974653879
2102,1258,1,974656849
2102,1259,2,974656720
2102,586,1,974654656
2102,1,3,974653909
2102,1401,2,974655725
2102,3006,4,974655387
2102,1404,2,974656154
2102,2064,4,974656827
2102,1265,5,974652814
2102,2068,3,974652517
2102,1267,5,974656541
2102,1268,3,974655570
2102,590,5,974655806
2102,592,3,974653154
2102,593,5,974652700
2102,599,3,974656541
2102,3952,4,974655116
2102,3016,1,974657234
2102,1414,4,974654193
2102,1270,5,974656783
2102,1275,2,974653154
2102,745,3,974653879
2102,3020,3,974656219
2102,750,5,974656541
2102,1285,3,974656895
2102,1288,3,974656827
2102,3033,1,974657200
2102,1431,1,974654880
2102,3039,3,974657047
2102,2237,3,974656189
2102,1291,3,974653122
2102,1292,4,974653463
2102,1293,3,974656804
2102,1294,4,974653486
2102,762,1,974654926
2102,1299,3,974656683
2102,3040,1,974653615
2102,2243,3,974656925
2102,2245,2,974657047
2102,2247,3,974657366
2102,2248,2,974656783
2102,1449,5,974653956
2102,778,4,974655452
2102,2252,2,974654544
2102,784,2,974654561
2102,785,4,974654345
2102,788,1,974654544
2102,3200,3,974653603
2102,3201,3,974653537
2102,3203,2,974657099
2102,2402,2,974653281
2102,1600,3,974656317
2102,2403,3,974653207
2102,2404,1,974653299
2102,2405,3,974653235
2102,2406,3,974653154
2102,2409,1,974653005
2102,3067,5,974656683
2102,3068,5,974656720
2102,2268,1,974655560
2102,1466,4,974655529
2102,3210,3,974656873
2102,2410,1,974653281
2102,2411,1,974653299
2102,3072,3,974656849
2102,1614,1,974654561
2102,1617,5,974652630
2102,2420,4,974657366
2102,2421,1,974653299
2102,1620,2,974656169
2102,2423,2,974657200
2102,2424,3,974654382
2102,3087,2,974657200
2102,2288,3,974653098
2102,2289,3,974653894
2102,2431,1,974654892
2102,2433,2,974655912
2102,2435,1,974656212
2102,1633,2,974655868
2102,1635,5,974655452
2102,2439,4,974655806
2102,1639,3,974655545
2102,3243,1,974654683
2102,1641,4,974653934
2102,3247,1,974654493
2102,2445,1,974656349
2102,1643,1,974655806
2102,2447,2,974656103
2102,3250,1,974655826
2102,3251,1,974657234
2102,3252,2,974655725
2102,3253,3,974653956
2102,3254,3,974654473
2102,3255,4,974654248
2102,2455,2,974657008
2102,2458,1,974653851
2102,3408,1,974655103
2102,3262,1,974656329
2102,3409,1,974653376
2102,3263,3,974654450
2102,1805,3,974655744
2102,2463,2,974657234
2102,1663,3,974657114
2102,2468,1,974653281
2102,2469,1,974657304
2102,991,3,974656035
2102,993,1,974656457
2102,994,3,974655387
2102,1810,3,974655710
2102,3270,1,974655953
2102,3418,4,974655431
2102,3272,1,974656366
2102,2470,2,974657234
2102,3273,1,974655234
2102,2474,2,974657334
2102,1672,2,974655806
2102,1673,4,974655710
2102,2476,2,974653207
2102,1674,3,974656849
2102,3420,4,974653587
2102,3424,2,974656783
2102,3428,2,974653767
2102,3285,1,974655258
2102,1682,3,974655452
2102,2485,3,974654656
2102,216,3,974654578
2102,3430,4,974653055
2102,1834,4,974655477
2102,1693,3,974655806
2102,223,3,974653934
2102,3298,3,974655211
2102,1694,3,974655545
2102,225,3,974652517
2102,229,2,974656053
2102,3441,1,974653258
2102,2640,2,974652984
2102,2641,2,974653235
2102,3444,1,974653235
2102,2642,1,974653281
2102,1840,2,974656035
2102,1841,2,974656071
2102,3448,3,974657256
2102,1845,3,974654020
2102,230,1,974656085
2102,231,4,974654450
2102,233,3,974656035
2102,234,1,974654940
2102,235,4,974655477
2102,236,2,974654561
2102,3450,3,974654345
2102,246,3,974652650
2102,2804,4,974656683
2102,2805,2,974654506
2102,252,2,974654402
2102,253,1,974656189
2102,259,1,974656004
2102,3614,2,974654265
2102,3471,4,974653550
2102,2815,2,974653281
2102,2671,4,974654248
2102,3477,1,974654193
2102,3478,3,974657366
2102,2676,1,974656473
2102,260,4,974652935
2102,266,1,974656115
2102,3481,3,974653362
2102,3484,1,974653412
2102,410,1,974654450
2102,2683,3,974654506
2102,1883,4,974653991
2102,2688,2,974656494
2102,271,1,974656286
2102,273,1,974656366
2102,2692,3,974652743
2102,420,1,974654906
2102,2694,2,974654578
2102,1894,3,974654801
2102,280,3,974656053
2102,2699,2,974654345
2102,281,3,974655607
2102,428,2,974655607
2102,1101,4,974653207
2102,3649,1,974657234
2102,431,3,974655607
2102,433,2,974654705
2102,435,1,974654683
2102,292,2,974656317
2102,296,5,974652700
2102,1114,1,974656317
2102,2858,4,974653879
2102,440,4,974654174
2102,441,4,974654020
2102,1120,3,974655725
2102,3809,3,974654126
2102,1124,3,974656973
2102,1127,3,974653154
2102,1129,3,974653181
2102,454,3,974656053
2102,3671,2,974653573
2102,3676,1,974653587
2102,608,5,974652668
2102,3827,2,974655248
2102,3683,5,974656683
2102,612,1,974654705
2102,613,2,974655953
2102,1148,3,974653879
2102,2889,2,974654544
2102,471,2,974654126
2102,473,1,974654624
2102,2890,4,974655529
2102,3698,2,974653258
2102,3699,1,974657200
2102,628,3,974655744
2102,485,1,974654721
2102,2100,2,974657172
2102,1302,4,974657008
2102,1307,3,974656783
2102,491,1,974656349
2102,493,2,974655839
2102,2114,1,974657140
2102,2115,2,974653181
2102,2118,2,974657099
2102,1171,2,974654086
2102,1179,3,974655477
2102,647,2,974655926
2102,2120,1,974656103
2102,1321,2,974657023
2102,3868,4,974656827
2102,3869,3,974654345
2102,1183,3,974655591
2102,1189,3,974656700
2102,2131,2,974653635
2102,800,4,974655349
2102,805,3,974655987
2102,1193,5,974653463
2102,1196,4,974652517
2102,1197,3,974653098
2102,1198,5,974653098
2102,2144,2,974657071
2102,1345,2,974653615
2102,1347,1,974657172
2102,1354,3,974655431
2102,1357,2,974655697
2102,1358,4,974652792
2102,3101,4,974657282
2102,3104,4,974653122
2102,2302,3,974653991
2102,3105,4,974655912
2102,3107,1,974656103
2102,2306,1,974654926
2102,2166,3,974655987
2102,832,1,974656035
2102,3114,4,974652668
2102,1517,3,974654086
2102,1371,1,974653767
2102,1373,1,974653281
2102,1374,2,974653154
2102,1375,2,974653207
2102,2178,4,974653674
2102,1376,2,974653154
2102,1377,1,974654361
2102,1378,3,974653235
2102,1379,2,974654624
2102,2324,4,974654020
2102,3129,3,974653973
2102,1380,2,974653694
2102,2329,3,974655373
2102,1382,1,974656286
2102,852,3,974654205
2102,1387,5,974652935
2102,1388,1,974653019
2102,858,5,974652935
2102,2333,2,974655452
2102,2335,2,974654861
2102,2193,2,974653181
2102,1391,3,974654402
2102,2194,3,974653122
2102,1396,2,974655710
2102,866,3,974655401
2102,2344,3,974653207
2102,3147,2,974655627
2102,3148,4,974655682
2102,3152,4,974653550
2102,2352,3,974657071
2102,1550,2,974654861
2102,2356,3,974654705
2102,2359,4,974654148
2102,3301,2,974655211
2102,2502,3,974654311
2102,3160,4,974653362
2102,1704,2,974655373
2102,3167,3,974653711
2102,1569,2,974654247
2102,2513,1,974657334
2102,1711,2,974656329
2102,3173,3,974653399
2102,2517,1,974657304
2102,2371,2,974657172
2102,3174,1,974654108
2102,100,1,974656396
2102,3176,3,974655627
2102,1719,4,974655431
2102,3178,4,974654148
2102,2376,2,974653235
2102,104,3,974653991
2102,1721,3,974655591
2102,2524,2,974653005
2102,1580,1,974654086
2102,110,4,974655529
2102,3185,2,974655125
2102,1729,3,974655591
2102,1584,1,974655570
2102,2387,1,974654721
2102,1587,1,974653258
2102,1589,3,974656016
2102,1732,4,974654108
2102,2539,2,974654345
2102,2395,2,974653894
2102,3198,3,974653587
2102,2396,4,974653909
2102,1594,5,974655431
2102,125,3,974654108
2102,2542,3,974654060
2102,1747,4,974654020
2102,2551,1,974657172
2102,3358,3,974654174
2102,3359,4,974653486
2102,3504,4,974653512
2102,2702,1,974656366
2102,3505,4,974656925
2102,3506,4,974653711
2102,3360,5,974656873
2102,3361,3,974656973
2102,3362,4,974653512
2102,3363,4,974653537
2102,150,5,974652774
2102,151,3,974655664
2102,159,2,974656004
2102,3513,3,974653399
2102,1912,4,974652774
2102,1913,3,974653635
2102,2716,4,974656925
2102,2570,1,974656004
2102,2571,3,974652814
2102,2718,3,974654311
2102,1916,2,974655966
2102,300,4,974655414
2102,1918,1,974654423
2102,161,2,974655641
2102,166,1,974654818
2102,3525,1,974657140
2102,2723,3,974654377
2102,3526,3,974657172
2102,3527,2,974653154
2102,1923,3,974653934
2102,3528,4,974656349
2102,3384,4,974653603
2102,3386,5,974655627
2102,1784,2,974654086
2102,2587,3,974654990
2102,318,5,974652682
2102,319,3,974652517
2102,174,1,974654493
2102,175,1,974655953
2102,3534,1,974653399
2102,3536,2,974655103
2102,2735,1,974653281
2102,1791,1,974656135
2102,322,3,974654174
2102,1794,4,974653956
2102,2598,2,974654561
2102,180,1,974654205
2102,2599,4,974653894
2102,1799,1,974655744
2102,186,2,974654801
2102,3543,3,974656873
2102,1003,1,974656154
2102,3545,4,974653537
2102,1006,2,974655664
2102,333,2,974654624
2102,11,3,974654247
2102,14,3,974655826
2102,337,2,974655545
2102,16,1,974655560
2102,19,1,974654990
2102,3552,2,974657256
2102,3553,1,974653399
2102,3555,3,974652542
2102,1953,4,974652935
2102,1954,2,974652935
2102,1955,3,974653573
2102,1956,3,974656783
2102,2759,4,974654036
2102,1957,2,974656804
2102,1958,5,974656973
2102,21,3,974653934
2102,344,1,974654526
2102,22,2,974656135
2102,345,4,974654060
2102,25,3,974652761
2102,2902,2,974657391
2102,1020,2,974654377
2102,2908,5,974655452
2102,2762,5,974652792
2102,1960,4,974656804
2102,1961,3,974652542
2102,1027,1,974656473
2102,350,2,974656135
2102,1968,2,974656950
2102,32,3,974655373
2102,356,4,974654193
2102,34,3,974652700
2102,357,5,974654036
2102,36,5,974652792
2102,358,1,974656071
2102,39,4,974654036
2102,3710,1,974653258
2102,2912,3,974655664
2102,2770,2,974654174
2102,2917,4,974653838
2102,2918,3,974656827
2102,500,2,974654377
2102,1036,4,974653098
2102,3578,2,974655083
2102,2779,2,974653674
2102,507,2,974655912
2102,508,2,974655664
2102,509,4,974656135
2102,45,2,974654247
2102,367,3,974654345
2102,3724,3,974653656
2102,1041,4,974652650
2102,3729,2,974653005
2102,1042,3,974654086
2102,514,1,974654126
2102,2788,3,974653537
2102,370,3,974654656
2102,2789,1,974653767
2102,517,1,974656396
2102,372,1,974654473
2102,50,4,974652650
2102,52,3,974654108
2102,58,3,974655839
2102,3730,4,974653463
2102,3733,4,974653573
2102,3735,4,974653537
2102,1051,2,974655682
2102,2791,4,974656761
2102,2792,2,974657334
2102,520,2,974654705
2102,1991,1,974657172
2102,2795,4,974656985
2102,2796,1,974657366
2102,1057,3,974654265
2102,524,2,974655591
2102,2797,2,974657008
2102,1059,2,974656212
2102,1997,5,974653573
2102,527,5,974655335
